pedigree,female,male,env,blue
A08134/RTx2943,A08134,RTx2943,20CS,1.987
A08140/R04060,A08140,R04060,20CS,1.84
A08140/R04104,A08140,R04104,20CS,2.042
A08140/R05386,A08140,R05386,20CS,1.855
A08140/R07178,A08140,R07178,20CS,1.94
A08140/R08303,A08140,R08303,20CS,1.795
A08140/R12148,A08140,R12148,20CS,1.89
A08140/R12156,A08140,R12156,20CS,1.8
A08140/RTx2942,A08140,RTx2942,20CS,1.792
A08158/R01302,A08158,R01302,20CS,1.625
A08158/R03248,A08158,R03248,20CS,1.85
A08158/R05330,A08158,R05330,20CS,1.792
A08158/R07178,A08158,R07178,20CS,1.97
A08158/R08224,A08158,R08224,20CS,2.007
A08158/R12071,A08158,R12071,20CS,1.877
A08158/R12145,A08158,R12145,20CS,1.797
A08158/R12154,A08158,R12154,20CS,1.932
A08158/RTx2912,A08158,RTx2912,20CS,1.895
A08158/RTx2914,A08158,RTx2914,20CS,1.925
A08158/RTx2917,A08158,RTx2917,20CS,1.827
A08158/RTx2939,A08158,RTx2939,20CS,1.97
A11076/R04060,A11076,R04060,20CS,1.585
A11076/R07178,A11076,R07178,20CS,1.73
A11076/R08297,A11076,R08297,20CS,1.79
A11076/R12148,A11076,R12148,20CS,1.652
A11076/R12154,A11076,R12154,20CS,1.782
A11076/RTx2918,A11076,RTx2918,20CS,1.738
A11076/RTx2938,A11076,RTx2938,20CS,1.98
A11076/RTx2940,A11076,RTx2940,20CS,1.78
A11085/R02107,A11085,R02107,20CS,1.845
A11085/R03248,A11085,R03248,20CS,1.757
A11085/R04104,A11085,R04104,20CS,1.832
A11085/R07178,A11085,R07178,20CS,1.882
A11085/R12148,A11085,R12148,20CS,1.82
A11085/RTx2942,A11085,RTx2942,20CS,1.755
A11085/RTx2944,A11085,RTx2944,20CS,1.935
AHF14/R07161,AHF14,R07161,20CS,1.96
AHF14/RTx2943,AHF14,RTx2943,20CS,2.17
AKS116/R02107,AKS116,R02107,20CS,1.845
AKS116/R08303,AKS116,R08303,20CS,1.837
AKS116/RTx2917,AKS116,RTx2917,20CS,1.64
AKS116/RTx2920,AKS116,RTx2920,20CS,1.885
AKS116/RTx2936,AKS116,RTx2936,20CS,1.875
AKS116/RTx2940,AKS116,RTx2940,20CS,1.705
AKS116/RTx2942,AKS116,RTx2942,20CS,1.677
AKS116/RTx2944,AKS116,RTx2944,20CS,1.857
AKS117/R01302,AKS117,R01302,20CS,1.8
AKS117/R12148,AKS117,R12148,20CS,1.71
AKS117/RTx2914,AKS117,RTx2914,20CS,1.87
AKS117/RTx2942,AKS117,RTx2942,20CS,1.722
AKS118/R08303,AKS118,R08303,20CS,1.87
AKS118/R12156,AKS118,R12156,20CS,1.777
AKS118/RTx2912,AKS118,RTx2912,20CS,1.767
AKS118/RTx2916,AKS118,RTx2916,20CS,1.9
AKS118/RTx2918,AKS118,RTx2918,20CS,1.78
AKS118/RTx2935,AKS118,RTx2935,20CS,1.792
AKS118/RTx2943,AKS118,RTx2943,20CS,1.925
AKS119/R01302,AKS119,R01302,20CS,1.882
AKS119/R05386,AKS119,R05386,20CS,1.837
AKS119/R05393,AKS119,R05393,20CS,1.882
AKS119/R05512,AKS119,R05512,20CS,1.83
AKS119/R08304,AKS119,R08304,20CS,1.92
AKS119/RTx2914,AKS119,RTx2914,20CS,1.827
AKS119/RTx2918,AKS119,RTx2918,20CS,1.827
AKS119/RTx2919,AKS119,RTx2919,20CS,1.837
AKS120/R04060,AKS120,R04060,20CS,1.785
AKS120/R05425,AKS120,R05425,20CS,1.855
AKS120/R07161,AKS120,R07161,20CS,1.807
AKS120/R08303,AKS120,R08303,20CS,1.935
AKS120/R08306,AKS120,R08306,20CS,2.005
AKS120/R12071,AKS120,R12071,20CS,1.837
AKS120/R12148,AKS120,R12148,20CS,1.857
AKS120/RTx2918,AKS120,RTx2918,20CS,1.772
AKS120/RTx2935,AKS120,RTx2935,20CS,1.822
AKS120/RTx2942,AKS120,RTx2942,20CS,1.745
AKS120/RTx2944,AKS120,RTx2944,20CS,1.925
AN263/R08224,AN263,R08224,20CS,1.907
AN263/R11208,AN263,R11208,20CS,1.83
AN263/R12148,AN263,R12148,20CS,1.845
AN263/RTx2935,AN263,RTx2935,20CS,1.815
AN263/RTx2936,AN263,RTx2936,20CS,2.015
AN263/RTx2938,AN263,RTx2938,20CS,2.082
AN268/R11158,AN268,R11158,20CS,1.692
AN268/R12148,AN268,R12148,20CS,1.742
AN268/R12154,AN268,R12154,20CS,1.81
AN290/R02107,AN290,R02107,20CS,1.81
AN290/R03248,AN290,R03248,20CS,1.84
AN290/R05386,AN290,R05386,20CS,1.725
AN290/R07161,AN290,R07161,20CS,1.855
AN290/R12154,AN290,R12154,20CS,1.837
AN290/RTx2917,AN290,RTx2917,20CS,1.677
AN290/RTx2920,AN290,RTx2920,20CS,1.945
AN290/RTx2942,AN290,RTx2942,20CS,1.712
AN290/RTx2943,AN290,RTx2943,20CS,1.967
ATx2921/R01302,ATx2921,R01302,20CS,1.805
ATx2921/R05330,ATx2921,R05330,20CS,1.68
ATx2921/R05405,ATx2921,R05405,20CS,1.82
ATx2921/R07178,ATx2921,R07178,20CS,1.785
ATx2921/R12145,ATx2921,R12145,20CS,1.745
ATx2921/R12157,ATx2921,R12157,20CS,1.677
ATx2921/RTx2914,ATx2921,RTx2914,20CS,1.745
ATx2921/RTx2918,ATx2921,RTx2918,20CS,1.71
ATx2923/R03248,ATx2923,R03248,20CS,1.732
ATx2923/R04104,ATx2923,R04104,20CS,1.717
ATx2923/R05330,ATx2923,R05330,20CS,1.695
ATx2923/R05405,ATx2923,R05405,20CS,1.767
ATx2923/R05425,ATx2923,R05425,20CS,1.775
ATx2923/R08297,ATx2923,R08297,20CS,1.805
ATx2923/R11158,ATx2923,R11158,20CS,1.735
ATx2923/R11208,ATx2923,R11208,20CS,1.727
ATx2923/R12145,ATx2923,R12145,20CS,1.665
ATx2923/RTx2913,ATx2923,RTx2913,20CS,1.73
ATx2923/RTx2917,ATx2923,RTx2917,20CS,1.692
ATx2923/RTx2936,ATx2923,RTx2936,20CS,1.8
ATx2924/R04060,ATx2924,R04060,20CS,1.762
ATx2924/R05386,ATx2924,R05386,20CS,1.782
ATx2924/R05393,ATx2924,R05393,20CS,1.705
ATx2924/R05512,ATx2924,R05512,20CS,1.672
ATx2924/R08224,ATx2924,R08224,20CS,1.8
ATx2924/R11158,ATx2924,R11158,20CS,1.737
ATx2924/R12145,ATx2924,R12145,20CS,1.65
ATx2924/RTx2918,ATx2924,RTx2918,20CS,1.687
ATx2924/RTx2920,ATx2924,RTx2920,20CS,1.825
ATx2924/RTx2936,ATx2924,RTx2936,20CS,1.885
ATx2924/RTx2940,ATx2924,RTx2940,20CS,1.75
ATx2924/RTx2941,ATx2924,RTx2941,20CS,1.837
ATx2926/R01302,ATx2926,R01302,20CS,1.84
ATx2926/R05393,ATx2926,R05393,20CS,1.732
ATx2926/R05405,ATx2926,R05405,20CS,1.81
ATx2926/R07161,ATx2926,R07161,20CS,1.817
ATx2926/R08297,ATx2926,R08297,20CS,1.787
ATx2926/R08304,ATx2926,R08304,20CS,1.795
ATx2926/R12154,ATx2926,R12154,20CS,1.71
ATx2926/RTx2913,ATx2926,RTx2913,20CS,1.792
ATx2926/RTx2917,ATx2926,RTx2917,20CS,1.672
ATx2926/RTx2919,ATx2926,RTx2919,20CS,1.697
ATx2926/RTx2944,ATx2926,RTx2944,20CS,1.852
ATx2927/R12157,ATx2927,R12157,20CS,1.637
ATx2927/RTx2936,ATx2927,RTx2936,20CS,1.78
ATx2927/RTx2937,ATx2927,RTx2937,20CS,1.747
ATx2930/R01302,ATx2930,R01302,20CS,1.822
ATx2930/R02107,ATx2930,R02107,20CS,1.782
ATx2930/R03248,ATx2930,R03248,20CS,1.755
ATx2930/R05393,ATx2930,R05393,20CS,1.757
ATx2930/R05425,ATx2930,R05425,20CS,1.727
ATx2930/R07178,ATx2930,R07178,20CS,1.79
ATx2930/R08303,ATx2930,R08303,20CS,1.797
ATx2930/R11158,ATx2930,R11158,20CS,1.715
ATx2930/R12154,ATx2930,R12154,20CS,1.74
ATx2930/RTx2920,ATx2930,RTx2920,20CS,1.852
ATx2930/RTx2940,ATx2930,RTx2940,20CS,1.775
ATx2930/RTx2942,ATx2930,RTx2942,20CS,1.752
ATx2931/R01302,ATx2931,R01302,20CS,1.942
ATx2931/R05405,ATx2931,R05405,20CS,1.787
ATx2931/R07161,ATx2931,R07161,20CS,1.857
ATx2931/R08297,ATx2931,R08297,20CS,1.77
ATx2931/R08304,ATx2931,R08304,20CS,1.867
ATx2931/R08306,ATx2931,R08306,20CS,1.885
ATx2931/R11208,ATx2931,R11208,20CS,1.765
ATx2931/RTx2936,ATx2931,RTx2936,20CS,1.775
ATx2931/RTx2940,ATx2931,RTx2940,20CS,1.755
ATx2931/RTx2943,ATx2931,RTx2943,20CS,1.845
ATx2934/R05386,ATx2934,R05386,20CS,1.772
ATx2934/R08297,ATx2934,R08297,20CS,1.86
ATx2934/R11208,ATx2934,R11208,20CS,1.85
ATx2934/R12157,ATx2934,R12157,20CS,1.775
ATx2934/RTx2935,ATx2934,RTx2935,20CS,1.82
ATx2934/RTx2941,ATx2934,RTx2941,20CS,1.86
ATx3408/R05330,ATx3408,R05330,20CS,1.782
ATx3408/R12145,ATx3408,R12145,20CS,1.85
ATx3408/RTx2935,ATx3408,RTx2935,20CS,1.825
ATx3409/R08224,ATx3409,R08224,20CS,1.832
ATx644/R05330,ATx644,R05330,20CS,1.815
ATx644/R08224,ATx644,R08224,20CS,1.857
ATx644/RTx2935,ATx644,RTx2935,20CS,1.847
ATx644/RTx2936,ATx644,RTx2936,20CS,1.992
A01021/R01302,A01021,R01302,20LY,1.819
A01021/R05425,A01021,R05425,20LY,1.659
A01021/R11158,A01021,R11158,20LY,1.749
A01021/RTx2917,A01021,RTx2917,20LY,1.612
A01021/RTx2943,A01021,RTx2943,20LY,1.839
A01046/R04104,A01046,R04104,20LY,1.842
A01046/R05512,A01046,R05512,20LY,1.704
A01046/R12156,A01046,R12156,20LY,1.959
A01046/RTx2935,A01046,RTx2935,20LY,1.799
A01362/R05330,A01362,R05330,20LY,1.661
A01362/R07178,A01362,R07178,20LY,1.729
A01362/R12145,A01362,R12145,20LY,1.669
A01362/RTx2914,A01362,RTx2914,20LY,1.607
A01362/RTx2937,A01362,RTx2937,20LY,1.762
A03017/R04060,A03017,R04060,20LY,1.824
A03017/RTx2920,A03017,RTx2920,20LY,1.799
A03032/R08297,A03032,R08297,20LY,1.839
A03032/RTx2918,A03032,RTx2918,20LY,1.734
A03032/RTx2943,A03032,RTx2943,20LY,1.792
A03040/R03248,A03040,R03248,20LY,1.684
A03040/R07178,A03040,R07178,20LY,1.699
A03040/RTx2913,A03040,RTx2913,20LY,1.719
A03040/RTx2940,A03040,RTx2940,20LY,1.637
A03043/R01302,A03043,R01302,20LY,1.716
A03043/R05330,A03043,R05330,20LY,1.809
A03043/R05425,A03043,R05425,20LY,1.789
A03043/R08304,A03043,R08304,20LY,1.754
A03043/RTx2913,A03043,RTx2913,20LY,1.869
A03043/RTx2940,A03043,RTx2940,20LY,1.834
A03054/R01302,A03054,R01302,20LY,1.887
A03054/R07161,A03054,R07161,20LY,1.822
A03054/RTx2918,A03054,RTx2918,20LY,1.664
A03054/RTx2940,A03054,RTx2940,20LY,1.762
A03055/R04104,A03055,R04104,20LY,1.754
A03055/R07161,A03055,R07161,20LY,1.873
A03055/R12148,A03055,R12148,20LY,1.964
A03055/RTx2936,A03055,RTx2936,20LY,1.814
A03055/RTx2943,A03055,RTx2943,20LY,1.912
A03089/R04104,A03089,R04104,20LY,1.737
A03089/R08224,A03089,R08224,20LY,1.867
A03089/RTx2914,A03089,RTx2914,20LY,1.809
A03093/R05386,A03093,R05386,20LY,1.727
A03093/R07178,A03093,R07178,20LY,1.842
A03093/R12148,A03093,R12148,20LY,1.879
A03093/RTx2917,A03093,RTx2917,20LY,1.682
A03093/RTx2940,A03093,RTx2940,20LY,1.814
A03121/R02107,A03121,R02107,20LY,1.824
A03121/R05425,A03121,R05425,20LY,1.784
A03121/R08224,A03121,R08224,20LY,1.899
A03121/R12157,A03121,R12157,20LY,1.654
A03121/RTx2919,A03121,RTx2919,20LY,1.682
A03121/RTx2944,A03121,RTx2944,20LY,1.814
A05071/R04060,A05071,R04060,20LY,1.874
A05071/R05405,A05071,R05405,20LY,1.902
A05071/R08297,A05071,R08297,20LY,1.839
A05071/R12154,A05071,R12154,20LY,1.879
A05071/RTx2916,A05071,RTx2916,20LY,1.859
A05071/RTx2918,A05071,RTx2918,20LY,1.847
A05071/RTx2942,A05071,RTx2942,20LY,1.719
A05210/R05330,A05210,R05330,20LY,1.804
A05210/R05512,A05210,R05512,20LY,1.669
A05210/R12145,A05210,R12145,20LY,1.852
A05210/R12157,A05210,R12157,20LY,1.694
A05210/RTx2938,A05210,RTx2938,20LY,1.784
A05269/R01302,A05269,R01302,20LY,1.779
A05269/R07161,A05269,R07161,20LY,1.799
A05269/R08306,A05269,R08306,20LY,1.914
A05269/R12156,A05269,R12156,20LY,1.902
A05269/RTx2936,A05269,RTx2936,20LY,1.779
A05269/RTx2944,A05269,RTx2944,20LY,1.844
A06035/R05330,A06035,R05330,20LY,1.832
A06035/RTx2913,A06035,RTx2913,20LY,1.902
A06035/RTx2920,A06035,RTx2920,20LY,1.832
A06035/RTx2943,A06035,RTx2943,20LY,1.989
A06036/R04104,A06036,R04104,20LY,1.939
A06036/R11158,A06036,R11158,20LY,1.901
A06036/RTx2919,A06036,RTx2919,20LY,1.882
A07118/R07161,A07118,R07161,20LY,1.729
A07118/R08304,A07118,R08304,20LY,1.727
A07118/R12148,A07118,R12148,20LY,1.733
A07118/RTx2919,A07118,RTx2919,20LY,1.714
A07124/R01302,A07124,R01302,20LY,1.789
A07124/R05330,A07124,R05330,20LY,1.687
A07124/R07178,A07124,R07178,20LY,1.726
A07124/R11208,A07124,R11208,20LY,1.679
A07124/RTx2919,A07124,RTx2919,20LY,1.667
A07124/RTx2943,A07124,RTx2943,20LY,1.784
A08068/R07161,A08068,R07161,20LY,2.042
A08068/R12156,A08068,R12156,20LY,2.017
A08068/RTx2941,A08068,RTx2941,20LY,2.029
A08134/R02107,A08134,R02107,20LY,1.939
A08134/R05405,A08134,R05405,20LY,1.768
A08134/R08297,A08134,R08297,20LY,1.904
A08134/R12148,A08134,R12148,20LY,1.992
A08134/RTx2936,A08134,RTx2936,20LY,1.957
A08134/RTx2943,A08134,RTx2943,20LY,1.967
A08140/R04060,A08140,R04060,20LY,1.934
A08140/R07178,A08140,R07178,20LY,1.967
A08140/R12148,A08140,R12148,20LY,1.952
A08140/RTx2942,A08140,RTx2942,20LY,1.844
A08158/R03248,A08158,R03248,20LY,1.939
A08158/R07178,A08158,R07178,20LY,1.959
A08158/R12071,A08158,R12071,20LY,1.889
A08158/R12154,A08158,R12154,20LY,1.879
A08158/RTx2914,A08158,RTx2914,20LY,1.887
A08158/RTx2939,A08158,RTx2939,20LY,2.017
A11076/R07178,A11076,R07178,20LY,1.749
A11076/R12148,A11076,R12148,20LY,1.779
A11076/RTx2918,A11076,RTx2918,20LY,1.724
A11076/RTx2938,A11076,RTx2938,20LY,1.927
A11085/R02107,A11085,R02107,20LY,1.762
A11085/R03248,A11085,R03248,20LY,1.729
A11085/R12148,A11085,R12148,20LY,1.747
A11085/RTx2944,A11085,RTx2944,20LY,1.774
AHF14/R07161,AHF14,R07161,20LY,1.872
AHF14/RTx2943,AHF14,RTx2943,20LY,1.952
AKS116/R08303,AKS116,R08303,20LY,1.743
AKS116/RTx2917,AKS116,RTx2917,20LY,1.607
AKS116/RTx2936,AKS116,RTx2936,20LY,1.802
AKS116/RTx2942,AKS116,RTx2942,20LY,1.594
AKS117/R01302,AKS117,R01302,20LY,1.792
AKS117/RTx2914,AKS117,RTx2914,20LY,1.654
AKS117/RTx2942,AKS117,RTx2942,20LY,1.679
AKS118/R08303,AKS118,R08303,20LY,1.771
AKS118/RTx2912,AKS118,RTx2912,20LY,1.722
AKS118/RTx2918,AKS118,RTx2918,20LY,1.739
AKS118/RTx2943,AKS118,RTx2943,20LY,1.929
AKS119/R01302,AKS119,R01302,20LY,1.834
AKS119/R05393,AKS119,R05393,20LY,1.734
AKS119/R08304,AKS119,R08304,20LY,1.752
AKS119/RTx2918,AKS119,RTx2918,20LY,1.714
AKS120/R05425,AKS120,R05425,20LY,1.809
AKS120/R08303,AKS120,R08303,20LY,1.764
AKS120/R12071,AKS120,R12071,20LY,1.734
AKS120/RTx2918,AKS120,RTx2918,20LY,1.692
AKS120/RTx2942,AKS120,RTx2942,20LY,1.687
AN263/R08224,AN263,R08224,20LY,1.857
AN263/R12148,AN263,R12148,20LY,1.844
AN263/RTx2936,AN263,RTx2936,20LY,1.879
AN268/R11158,AN268,R11158,20LY,1.679
AN268/R12154,AN268,R12154,20LY,1.707
AN290/R03248,AN290,R03248,20LY,1.807
AN290/R07161,AN290,R07161,20LY,1.797
AN290/RTx2917,AN290,RTx2917,20LY,1.682
AN290/RTx2942,AN290,RTx2942,20LY,1.699
ATx2921/R01302,ATx2921,R01302,20LY,1.799
ATx2921/R05405,ATx2921,R05405,20LY,1.378
ATx2921/R12145,ATx2921,R12145,20LY,1.652
ATx2921/RTx2914,ATx2921,RTx2914,20LY,1.717
ATx2923/R04104,ATx2923,R04104,20LY,1.729
ATx2923/R05330,ATx2923,R05330,20LY,1.742
ATx2923/R05425,ATx2923,R05425,20LY,1.769
ATx2923/R11158,ATx2923,R11158,20LY,1.717
ATx2923/R12145,ATx2923,R12145,20LY,1.694
ATx2923/RTx2917,ATx2923,RTx2917,20LY,1.714
ATx2924/R04060,ATx2924,R04060,20LY,1.812
ATx2924/R05393,ATx2924,R05393,20LY,1.759
ATx2924/R08224,ATx2924,R08224,20LY,1.842
ATx2924/R12145,ATx2924,R12145,20LY,1.742
ATx2924/RTx2920,ATx2924,RTx2920,20LY,1.769
ATx2924/RTx2940,ATx2924,RTx2940,20LY,1.767
ATx2926/R01302,ATx2926,R01302,20LY,1.842
ATx2926/R05405,ATx2926,R05405,20LY,1.757
ATx2926/R08297,ATx2926,R08297,20LY,1.754
ATx2926/R12154,ATx2926,R12154,20LY,1.837
ATx2926/RTx2917,ATx2926,RTx2917,20LY,1.622
ATx2926/RTx2944,ATx2926,RTx2944,20LY,1.814
ATx2927/RTx2936,ATx2927,RTx2936,20LY,1.746
ATx2930/R01302,ATx2930,R01302,20LY,1.829
ATx2930/R03248,ATx2930,R03248,20LY,1.729
ATx2930/R05425,ATx2930,R05425,20LY,1.717
ATx2930/R08303,ATx2930,R08303,20LY,1.724
ATx2930/R12148,ATx2930,R12148,20LY,1.709
ATx2930/RTx2920,ATx2930,RTx2920,20LY,1.784
ATx2930/RTx2942,ATx2930,RTx2942,20LY,1.599
ATx2931/R05405,ATx2931,R05405,20LY,1.607
ATx2931/R08297,ATx2931,R08297,20LY,1.704
ATx2931/R08306,ATx2931,R08306,20LY,1.769
ATx2931/RTx2936,ATx2931,RTx2936,20LY,1.634
ATx2931/RTx2943,ATx2931,RTx2943,20LY,1.667
ATx2934/R08297,ATx2934,R08297,20LY,1.749
ATx2934/R12157,ATx2934,R12157,20LY,1.604
ATx2934/RTx2941,ATx2934,RTx2941,20LY,1.702
ATx3408/R12145,ATx3408,R12145,20LY,1.632
ATx3409/R08224,ATx3409,R08224,20LY,1.781
ATx644/R08224,ATx644,R08224,20LY,1.609
ATx644/RTx2936,ATx644,RTx2936,20LY,1.819
